mi_quality,transcript_id,video_title,video_url,topic,utterance_id,interlocutor,timestamp,utterance_text,annotator_id,therapist_input_exists,therapist_input_subtype,reflection_exists,reflection_subtype,question_exists,question_subtype,main_therapist_behaviour,client_talk_type
high,133,Motivational interviewing: Ken interviews Daryl,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s,reducing recidivism,303,client,00:20:42,Mm.,6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
high,133,Motivational interviewing: Ken interviews Daryl,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s,reducing recidivism,304,therapist,00:20:43,"I'm-I'm not gonna- I'm not gonna make that call. You'll make that call, but there's a consequence of making that call, and there's big consequences more time probably and Fiona not being around. On the other hand, what I'm picking up is a call to-to do some- do some stuff that may not be racy and exciting and in the big dollars, but me being with Fiona and engaging in this transition into a-a different life.",6,True,options,True,complex,False,n/a,reflection,n/a
high,133,Motivational interviewing: Ken interviews Daryl,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s,reducing recidivism,305,client,00:21:10,"Mm, yeah.",6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,change
high,133,Motivational interviewing: Ken interviews Daryl,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s,reducing recidivism,306,therapist,00:21:14,Yeah.,6,False,n/a,False,n/a,False,n/a,other,n/a
high,133,Motivational interviewing: Ken interviews Daryl,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s,reducing recidivism,307,client,00:21:14,And we're still no closer.,6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
high,133,Motivational interviewing: Ken interviews Daryl,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s,reducing recidivism,308,therapist,00:21:16,No.,6,False,n/a,False,n/a,False,n/a,other,n/a
high,133,Motivational interviewing: Ken interviews Daryl,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s,reducing recidivism,309,client,00:21:16,But I mean yeah it's there.,6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,change
high,133,Motivational interviewing: Ken interviews Daryl,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s,reducing recidivism,310,therapist,00:21:18,But we're talking about it.,6,False,n/a,False,n/a,False,n/a,other,n/a
high,133,Motivational interviewing: Ken interviews Daryl,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s,reducing recidivism,311,client,00:21:19,Yeah.,6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
high,133,Motivational interviewing: Ken interviews Daryl,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s,reducing recidivism,312,therapist,00:21:20,So how much time have you been talking about this-,6,False,n/a,False,n/a,True,open,question,n/a
high,133,Motivational interviewing: Ken interviews Daryl,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s,reducing recidivism,313,client,00:21:22,"Oh, fuck.",6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
high,133,Motivational interviewing: Ken interviews Daryl,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s,reducing recidivism,314,therapist,00:21:23,-position?,6,False,n/a,False,n/a,True,open,question,n/a
high,133,Motivational interviewing: Ken interviews Daryl,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s,reducing recidivism,315,client,00:21:24,"With anyone other than Fiona? No time at all, I'd say for about 10 hours with you.",6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
high,133,Motivational interviewing: Ken interviews Daryl,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s,reducing recidivism,316,therapist,00:21:28,"Okay-okay, so the fact we're even having a conversation about it, it's kind of interesting?",6,False,n/a,True,simple,False,n/a,reflection,n/a
high,133,Motivational interviewing: Ken interviews Daryl,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s,reducing recidivism,317,client,00:21:34,Yeah.,6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
high,133,Motivational interviewing: Ken interviews Daryl,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s,reducing recidivism,318,therapist,00:21:35,"Yeah, so I wanna summarize, Daryl, what-what I picked up so far and then just so I make sure I'm really listening to you well 'cause it's important, isn't it? 'Cause, you know, it's important you're listened to-",6,False,n/a,False,n/a,True,closed,question,n/a
high,133,Motivational interviewing: Ken interviews Daryl,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s,reducing recidivism,319,client,00:21:43,Mm.,6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
high,133,Motivational interviewing: Ken interviews Daryl,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s,reducing recidivism,320,therapist,00:21:43,"-by people me. So what I'm picking up is-is-is that if you've-you've got this long 12-year history, you can make some big money or you can dealing, doing crime, that stuff, I'm-I'm picking up that Fiona's set the bottom line, is if you go back in that lifestyle, she's out of here, yet she stayed here for 13, 12, 13 years?",6,False,n/a,True,simple,False,n/a,reflection,n/a
high,133,Motivational interviewing: Ken interviews Daryl,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s,reducing recidivism,321,client,00:22:07,"Yeah, 12, nearly 13.",6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
high,133,Motivational interviewing: Ken interviews Daryl,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s,reducing recidivism,322,therapist,00:22:08,"Nearly 13 years, so and-and so-so she stuck with you, and I'm pick up that's important to you, um, and-and-and yet you talk about it, it just seems easy, this bit over here, this whole lifestyle.",6,False,n/a,True,simple,False,n/a,reflection,n/a
high,133,Motivational interviewing: Ken interviews Daryl,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s,reducing recidivism,323,client,00:22:21,Mm.,6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
high,133,Motivational interviewing: Ken interviews Daryl,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s,reducing recidivism,324,therapist,00:22:22,"This other lifestyle over here though when we talk about, actually thinking about, you know, doing stuff, doing the stuff that-that everybody else generally does, [unintelligible 00:22:30] will gets on doing, it doesn't have that same kinda seem to excitement, and it doesn't seem to be a-a starting point for you over here.",6,False,n/a,True,simple,False,n/a,reflection,n/a
high,133,Motivational interviewing: Ken interviews Daryl,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s,reducing recidivism,325,client,00:22:40,"Uh, that it-it does kinda seem exciting.",6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,change
high,133,Motivational interviewing: Ken interviews Daryl,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s,reducing recidivism,326,therapist,00:22:42,"Oh, it does?",6,False,n/a,True,simple,False,n/a,reflection,n/a
high,133,Motivational interviewing: Ken interviews Daryl,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s,reducing recidivism,327,client,00:22:43,"It does, because it's so different.",6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,change
high,133,Motivational interviewing: Ken interviews Daryl,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s,reducing recidivism,328,therapist,00:22:45,"Right, okay.",6,False,n/a,False,n/a,False,n/a,other,n/a
high,133,Motivational interviewing: Ken interviews Daryl,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s,reducing recidivism,329,client,00:22:46,And I'm kinda over that one.,6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,change
high,133,Motivational interviewing: Ken interviews Daryl,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s,reducing recidivism,330,therapist,00:22:47,"Okay, you're over that one, okay. So, let's start to think about what might be the first step.",6,True,negotiation,False,n/a,False,n/a,therapist_input,n/a
high,133,Motivational interviewing: Ken interviews Daryl,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s,reducing recidivism,331,client,00:22:52,Yeah.,6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,change
high,133,Motivational interviewing: Ken interviews Daryl,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s,reducing recidivism,332,therapist,00:22:53,"Yeah, with while going in, I think you got a high steep.",6,False,n/a,True,complex,False,n/a,reflection,n/a
high,133,Motivational interviewing: Ken interviews Daryl,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s,reducing recidivism,333,client,00:22:56,"Okay, I.",6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,change
high,133,Motivational interviewing: Ken interviews Daryl,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s,reducing recidivism,334,therapist,00:22:57,"Yeah, a steep, you see before you had a mate who turned his back on offending.",6,False,n/a,True,simple,False,n/a,reflection,n/a
high,133,Motivational interviewing: Ken interviews Daryl,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s,reducing recidivism,335,client,00:23:05,Yeah.,6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
high,133,Motivational interviewing: Ken interviews Daryl,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s,reducing recidivism,336,therapist,00:23:05,And for him this 12-- You wondered that the 12-step stuff working for him.,6,False,n/a,True,simple,False,n/a,reflection,n/a
high,133,Motivational interviewing: Ken interviews Daryl,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s,reducing recidivism,337,client,00:23:08,"Yeah-yeah, it does work for him.",6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
high,133,Motivational interviewing: Ken interviews Daryl,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s,reducing recidivism,338,therapist,00:23:09,"Yeah, maybe that, I'm wondering the conve- the conversation with him that might be around actually how did he do it, and how did he stay without slipping back across the line, 'cause like-like get this crossroads you've got the path and go the other path and go here, so I'm wondering about conversation with him, what would it take to have that conversation?",6,True,options,True,simple,True,open,question,n/a
high,133,Motivational interviewing: Ken interviews Daryl,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s,reducing recidivism,339,client,00:23:35,"Uh, ringing him.",6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,change
high,133,Motivational interviewing: Ken interviews Daryl,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s,reducing recidivism,340,therapist,00:23:39,Ringing him?,6,False,n/a,False,n/a,True,closed,question,n/a
high,133,Motivational interviewing: Ken interviews Daryl,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s,reducing recidivism,341,client,00:23:42,"Mm, yeah.",6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,change
high,133,Motivational interviewing: Ken interviews Daryl,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s,reducing recidivism,342,therapist,00:23:46,"Yeah. You seem a little surprised, I'm-I'm [crosstalk] wondering about, surprising face.",6,False,n/a,True,complex,False,n/a,reflection,n/a
high,133,Motivational interviewing: Ken interviews Daryl,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s,reducing recidivism,343,client,00:23:52,"You-you know, it was a long time ago that we were inside. I just know that's what he's doing. It would be pretty odd calling but the- he'd probably be okay with it.",6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,change
high,133,Motivational interviewing: Ken interviews Daryl,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s,reducing recidivism,344,therapist,00:24:05,So possibility to call?,6,False,n/a,False,n/a,False,n/a,other,n/a
high,133,Motivational interviewing: Ken interviews Daryl,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s,reducing recidivism,345,client,00:24:07,Possibility to call yeah.,6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,change
high,133,Motivational interviewing: Ken interviews Daryl,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s,reducing recidivism,346,therapist,00:24:08,Yeah there's possible.,6,False,n/a,False,n/a,False,n/a,other,n/a
high,133,Motivational interviewing: Ken interviews Daryl,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s,reducing recidivism,347,client,00:24:09,Yeah.,6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,change
high,133,Motivational interviewing: Ken interviews Daryl,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s,reducing recidivism,348,therapist,00:24:09,"Yeah, okay, and Fiona's been pretty staunch.",6,False,n/a,True,simple,False,n/a,reflection,n/a
high,133,Motivational interviewing: Ken interviews Daryl,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s,reducing recidivism,349,client,00:24:14,Mm.,6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
high,133,Motivational interviewing: Ken interviews Daryl,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s,reducing recidivism,350,therapist,00:24:14,Is someone who actually who has some pretty clear ideas about where she wants you as a couple to go-,6,False,n/a,True,complex,False,n/a,reflection,n/a
high,133,Motivational interviewing: Ken interviews Daryl,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s,reducing recidivism,351,client,00:24:19,Mm.,6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,change
high,133,Motivational interviewing: Ken interviews Daryl,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s,reducing recidivism,352,therapist,00:24:20,-I get a sense.,6,False,n/a,False,n/a,False,n/a,other,n/a
high,133,Motivational interviewing: Ken interviews Daryl,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s,reducing recidivism,353,client,00:24:22,Yeah.,6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
high,133,Motivational interviewing: Ken interviews Daryl,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s,reducing recidivism,354,therapist,00:24:22,Yeah.,6,False,n/a,False,n/a,False,n/a,other,n/a
high,133,Motivational interviewing: Ken interviews Daryl,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s,reducing recidivism,355,client,00:24:24,"Well, I just have to do what I'm told. I don't know.",6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,change
high,133,Motivational interviewing: Ken interviews Daryl,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s,reducing recidivism,356,therapist,00:24:29,"Yeah, but I'm picking up though behind that doing what you're told, she's got some hopes.",6,False,n/a,True,complex,False,n/a,reflection,n/a
high,133,Motivational interviewing: Ken interviews Daryl,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s,reducing recidivism,357,client,00:24:33,"Oh, yeah, I was being, um, chipping, I mean, yeah she has more hopes than me, you know.",6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,change
high,133,Motivational interviewing: Ken interviews Daryl,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s,reducing recidivism,358,therapist,00:24:42,So what will it take for you to start thinking about some of her hopes and sharing some of her hopes?,6,True,options,False,n/a,True,open,question,n/a
high,133,Motivational interviewing: Ken interviews Daryl,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s,reducing recidivism,359,client,00:24:49,"Um, like I do- I do but what it would take, you know, I mean, that's pretty freaking scary shit.",6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
high,133,Motivational interviewing: Ken interviews Daryl,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s,reducing recidivism,360,therapist,00:25:03,Yeah?,6,False,n/a,False,n/a,False,n/a,other,n/a
high,133,Motivational interviewing: Ken interviews Daryl,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s,reducing recidivism,361,client,00:25:03,Yeah. And I would never admit to that.,6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
high,133,Motivational interviewing: Ken interviews Daryl,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s,reducing recidivism,362,therapist,00:25:08,You said before you're sort of guy that once you make a decision you're pretty staunch with that decision.,6,False,n/a,True,simple,False,n/a,reflection,n/a
high,133,Motivational interviewing: Ken interviews Daryl,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s,reducing recidivism,363,client,00:25:13,Yeah.,6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,change
high,133,Motivational interviewing: Ken interviews Daryl,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s,reducing recidivism,364,therapist,00:25:13,"So if you made a decision to go there, it might be a scary as shit but again it seems that, uh, it could work if see it look, this is important, this relationship's important, let me go for—",6,False,n/a,True,complex,False,n/a,reflection,n/a
high,133,Motivational interviewing: Ken interviews Daryl,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s,reducing recidivism,365,client,00:25:22,"Yeah, but my-when I made my decision to not do that yet like I was very clear I understood I know that picture. If I'm gonna make a decision to do this, I kinda need to really-really know what that is. You know, not only to talk I mean-",6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
high,133,Motivational interviewing: Ken interviews Daryl,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s,reducing recidivism,366,therapist,00:25:40,Sure.,6,False,n/a,False,n/a,False,n/a,other,n/a
high,133,Motivational interviewing: Ken interviews Daryl,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s,reducing recidivism,367,client,00:25:40,"-what is the whole plan to-to call-call up you know and say, hey bro, hey bro, uh, how did you do that? I mean, really? Is it—",6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,change
high,133,Motivational interviewing: Ken interviews Daryl,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s,reducing recidivism,368,therapist,00:25:53,"Yeah. That's-that's what I'm thinking- I'm thinking actually. Here's someone that actually has made a different decision then, uh, it sounds like that's the pathway that starts over here and I'm wondering. I wonder whether you might have wisdom about what it's like to t-to tread that path.",6,False,n/a,True,simple,False,n/a,reflection,n/a
high,133,Motivational interviewing: Ken interviews Daryl,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s,reducing recidivism,369,client,00:26:10,"Yeah, like, I guess I could be wondering that too.",6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,change
high,133,Motivational interviewing: Ken interviews Daryl,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s,reducing recidivism,370,therapist,00:26:15,"So you know there's a part of you going, I was thinking in this place that's hard work.",6,False,n/a,True,complex,False,n/a,reflection,n/a
high,133,Motivational interviewing: Ken interviews Daryl,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s,reducing recidivism,371,client,00:26:21,Hmm.,6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,change
high,133,Motivational interviewing: Ken interviews Daryl,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s,reducing recidivism,372,therapist,00:26:22,And this is a pretty lonely road to-to walk by yourself. I'm wondering who else might be around you that might actually walk with you?,6,False,n/a,True,complex,True,open,question,n/a
high,133,Motivational interviewing: Ken interviews Daryl,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s,reducing recidivism,373,client,00:26:33,There's Fiona.,6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,change
high,133,Motivational interviewing: Ken interviews Daryl,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s,reducing recidivism,374,therapist,00:26:36,Yeah.,6,False,n/a,False,n/a,False,n/a,other,n/a
high,133,Motivational interviewing: Ken interviews Daryl,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s,reducing recidivism,375,client,00:26:36,"[unintelligible 00:26:37] getting out so what-what he did. Um, dad's only as mean. There's Fiona.",6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,change
high,133,Motivational interviewing: Ken interviews Daryl,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s,reducing recidivism,376,therapist,00:26:45,You know maybe they'll walk that road with you too.,6,False,n/a,False,n/a,False,n/a,other,n/a
high,133,Motivational interviewing: Ken interviews Daryl,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s,reducing recidivism,377,client,00:26:49,"Yeah, okay, uh, all right, yeah. All right.",6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,change
high,133,Motivational interviewing: Ken interviews Daryl,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s,reducing recidivism,378,therapist,00:26:52,There's a couple of people.,6,False,n/a,False,n/a,False,n/a,other,n/a
high,133,Motivational interviewing: Ken interviews Daryl,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s,reducing recidivism,379,client,00:26:54,Yeah.,6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,change
high,133,Motivational interviewing: Ken interviews Daryl,https://www.youtube.com/watch?v=MOVj0FoOxpk&t=279s,reducing recidivism,380,therapist,00:26:58,If you want to do that. It gotta be your call.,6,True,options,False,n/a,False,n/a,therapist_input,n/a
low,9,SBIRT: HTN Case - Average Medical Resident example - PART I,https://youtu.be/NAHJRdKY4dI,reducing alcohol consumption,0,therapist,00:00:13,"So now that we've discussed a little bit of your medical history and- and taking your vitals, I'd like to ask you a few more questions. The-",2,True,information,False,n/a,False,n/a,therapist_input,n/a
low,9,SBIRT: HTN Case - Average Medical Resident example - PART I,https://youtu.be/NAHJRdKY4dI,reducing alcohol consumption,1,client,00:00:21,Sure.,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
low,9,SBIRT: HTN Case - Average Medical Resident example - PART I,https://youtu.be/NAHJRdKY4dI,reducing alcohol consumption,2,therapist,00:00:21,"-the rise in your blood pressure is concerning to me, so I'd like to gather a bit more information about your lifestyle.",2,True,information,False,n/a,False,n/a,therapist_input,n/a
low,9,SBIRT: HTN Case - Average Medical Resident example - PART I,https://youtu.be/NAHJRdKY4dI,reducing alcohol consumption,3,client,00:00:26,Okay.,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
low,9,SBIRT: HTN Case - Average Medical Resident example - PART I,https://youtu.be/NAHJRdKY4dI,reducing alcohol consumption,4,therapist,00:00:27,Okay. Have you had any major stressful events recently or any change in your work situation?,2,False,n/a,False,n/a,True,closed,question,n/a
low,9,SBIRT: HTN Case - Average Medical Resident example - PART I,https://youtu.be/NAHJRdKY4dI,reducing alcohol consumption,5,client,00:00:33,"Not really, I haven't been stressed. Uh, I've been working steady, you know, these days, I'm glad to have a job, I really am happy that I'm working, so.",2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
low,9,SBIRT: HTN Case - Average Medical Resident example - PART I,https://youtu.be/NAHJRdKY4dI,reducing alcohol consumption,6,therapist,00:00:41,"Yeah, that's certainly true. I'd also like to ask about some health habits that can contribute to high blood pressure.",2,False,n/a,False,n/a,False,n/a,other,n/a
low,9,SBIRT: HTN Case - Average Medical Resident example - PART I,https://youtu.be/NAHJRdKY4dI,reducing alcohol consumption,7,client,00:00:47,Okay.,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
low,9,SBIRT: HTN Case - Average Medical Resident example - PART I,https://youtu.be/NAHJRdKY4dI,reducing alcohol consumption,8,therapist,00:00:47,"Okay, do you smoke at all?",2,False,n/a,False,n/a,True,closed,question,n/a
low,9,SBIRT: HTN Case - Average Medical Resident example - PART I,https://youtu.be/NAHJRdKY4dI,reducing alcohol consumption,9,client,00:00:50,"I don't smoke. I smoked, you know, as a young adult, quit 20 years ago. I went cold turkey. I was proud of that, haven't even thought about smoking.",2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
low,9,SBIRT: HTN Case - Average Medical Resident example - PART I,https://youtu.be/NAHJRdKY4dI,reducing alcohol consumption,10,therapist,00:01:01,"Okay, great. Um, do you drink alcohol, including beer or wine?",2,False,n/a,False,n/a,True,closed,question,n/a
low,9,SBIRT: HTN Case - Average Medical Resident example - PART I,https://youtu.be/NAHJRdKY4dI,reducing alcohol consumption,11,client,00:01:06,"Uh, I do drink beer, I drink, you know, two to three pints on weekdays, sometimes on weekends, maybe four or five.",2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
low,9,SBIRT: HTN Case - Average Medical Resident example - PART I,https://youtu.be/NAHJRdKY4dI,reducing alcohol consumption,12,therapist,00:01:14,"Okay. Well, I'm concerned about the amount that you're drinking currently. It sounds like you're having about 15 to 20 drinks per week, and that's definitely more than what we would recommend and could certainly be contributing to your high blood pressure.",2,True,advice,False,n/a,False,n/a,therapist_input,n/a
low,9,SBIRT: HTN Case - Average Medical Resident example - PART I,https://youtu.be/NAHJRdKY4dI,reducing alcohol consumption,13,client,00:01:26,"Well, I-- you know, my pressure has been high for years and, um, you know.",2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
low,9,SBIRT: HTN Case - Average Medical Resident example - PART I,https://youtu.be/NAHJRdKY4dI,reducing alcohol consumption,14,therapist,00:01:31,"Well, according to your chart, your blood pressure has gone up since July, and you said that you've been drinking more recently, so do you see the connection there?",2,True,information,False,n/a,True,closed,therapist_input,n/a
low,9,SBIRT: HTN Case - Average Medical Resident example - PART I,https://youtu.be/NAHJRdKY4dI,reducing alcohol consumption,15,client,00:01:40,Maybe a little bit.,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,change
low,9,SBIRT: HTN Case - Average Medical Resident example - PART I,https://youtu.be/NAHJRdKY4dI,reducing alcohol consumption,16,therapist,00:01:42,"Alcohol can have some dangerous effects on your body. So along with contributing to high blood pressure, it can have a big impact on your liver, which you need to keep in mind. So your liver has several different roles in your body. First, it helps process excess fatty acids before they get distributed to the rest of your body. It also helps process alcohol and other drugs. So when you have an excess of alcohol, your liver can't work as efficiently and the fatty acids build up, and over time, your liver won't be able to work as well.",2,True,advice,False,n/a,False,n/a,therapist_input,n/a
low,9,SBIRT: HTN Case - Average Medical Resident example - PART I,https://youtu.be/NAHJRdKY4dI,reducing alcohol consumption,17,client,00:02:12,Okay.,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
low,9,SBIRT: HTN Case - Average Medical Resident example - PART I,https://youtu.be/NAHJRdKY4dI,reducing alcohol consumption,18,therapist,00:02:13,"Okay. And how about the use of other drugs like cocaine, heroin, marijuana?",2,False,n/a,False,n/a,True,closed,question,n/a
low,9,SBIRT: HTN Case - Average Medical Resident example - PART I,https://youtu.be/NAHJRdKY4dI,reducing alcohol consumption,19,client,00:02:20,"I don't use heroin or cocaine. I've never even thought about using the hard drugs. Back in school, 20 years or so ago, I smoked reefer, you know. Once I got out of school, I haven't used that at all.",2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
low,9,SBIRT: HTN Case - Average Medical Resident example - PART I,https://youtu.be/NAHJRdKY4dI,reducing alcohol consumption,20,therapist,00:02:32,Okay. Have you ever used any prescription medications that weren't prescribed for you or in a way that wasn't prescribed?,2,False,n/a,False,n/a,True,closed,question,n/a
low,9,SBIRT: HTN Case - Average Medical Resident example - PART I,https://youtu.be/NAHJRdKY4dI,reducing alcohol consumption,21,client,00:02:40,"No, I don't- I don't, uh, really like the idea of taking pills. Uh, as a matter of fact, a couple of years ago, I had this jaw surgery. They gave me a prescription for Percocet. I took one, maybe feel weird. I think they're still sitting in the medicine cabinet.",2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
low,9,SBIRT: HTN Case - Average Medical Resident example - PART I,https://youtu.be/NAHJRdKY4dI,reducing alcohol consumption,22,therapist,00:02:55,"Okay, excellent. Well, it sounds to me like the increase in your drinking could certainly be contributing to your high blood pressure. I think decreasing the number of drinks that you have when you go out and maybe decreasing the number of times that you go to the bar each week could be the best thing that you can do for your health.",2,True,advice,False,n/a,False,n/a,therapist_input,n/a
low,9,SBIRT: HTN Case - Average Medical Resident example - PART I,https://youtu.be/NAHJRdKY4dI,reducing alcohol consumption,23,client,00:03:14,"Well, I guess I'll try.",2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,change
low,9,SBIRT: HTN Case - Average Medical Resident example - PART I,https://youtu.be/NAHJRdKY4dI,reducing alcohol consumption,24,therapist,00:03:16,"Okay. And then we'll set up an appointment for about a month from now. We'll recheck your blood pressure and see how you're doing with all this, sound okay?",2,True,options,False,n/a,True,closed,therapist_input,n/a
